投球年,投球月,投球日,投球時間,yy,seq,timestamp(ms),measure_interval(ms),timestamp(count),mx[LSB],my[LSB],mz[LSB],low_ax[LSB],low_ay[LSB],low_az[LSB],hi_ax[LSB],hi_ay[LSB],hi_az[LSB],gyro_x[LSB],gyro_y[LSB],gyro_z[LSB],mx[mGauss],my[mGauss],mz[mGauss],low_ax[mg],low_ay[mg],low_az[mg],hi_ax[g],hi_ay[g],hi_az[g],gyro_x[dps],gyro_y[dps],gyro_z[dps],status
2024,10,25,124311,,38,5909.97,2.030303,-130,118,-976,-484,-2048,73,-81,18,-1,-559,-126,-2610,-235.372,-205.8056,-251.7098,-7511.341,-31837.73,1175.964,-6.865455,2.287273,1.207273,-271.0742,-61.73688,-1273.909,,
2024,10,25,124311,,39,5911.97,2,-125,115,-980,-480,-2048,64,-84,18,4,-545,-9,-2654,-223.21,-212.9483,-255.5176,-7449.14,-31837.73,1036.013,-7.138182,2.287273,1.661818,-264.2422,-4.64088,-1295.381,,
2024,10,25,124311,,40,5917.97,6,-110,105,-991,-455,-2048,68,-76,30,5,-520,335,-2795,-186.661,-236.8366,-264.8013,-7060.387,-31837.73,1098.213,-6.410909,3.378182,1.752727,-252.0423,163.2311,-1364.189,,
2024,10,25,124311,,41,5919.97,2,-104,101,-997,-455,-2048,74,-84,33,5,-500,445,-2838,-171.987,-246.2927,-270.6108,-7060.387,-31837.73,1191.514,-7.138182,3.650909,1.752727,-242.2822,216.9111,-1385.173,,
2024,10,25,124311,,42,5923.97,4,-95,96,-1003,-477,-2048,89,-91,39,3,-445,619,-2893,-150.175,-258.2647,-276.2245,-7402.49,-31837.73,1424.766,-7.774545,4.196363,1.570909,-215.4422,301.8231,-1412.013,,
2024,10,25,124311,,43,5925.97,2,-82,95,-1007,-498,-2048,99,-94,39,9,-410,676,-2899,-119.431,-260.9255,-283.3816,-7729.042,-31837.73,1580.268,-8.047273,4.196363,2.116364,-198.3622,329.6391,-1414.941,,
2024,10,25,124311,,44,5927.97,2,-75,92,-1009,-523,-2048,106,-106,45,13,-377,718,-2892,-102.643,-268.2709,-284.9913,-8117.796,-31837.73,1689.119,-9.138182,4.741818,2.48,-182.2582,350.1351,-1411.525,,
2024,10,25,124311,,45,5929.97,2,-65,92,-1013,-550,-2048,111,-101,43,14,-345,752,-2879,-79.03699,-268.4157,-292.3445,-8537.65,-31837.73,1766.869,-8.683636,4.56,2.570909,-166.6422,366.7271,-1405.181,,
2024,10,25,124311,,46,5935.97,6,-45,88,-1018,-610,-2048,113,-108,59,12,-325,845,-2774,-31.539,-278.484,-299.8011,-9470.658,-31837.73,1797.97,-9.32,6.014545,2.389091,-156.8822,412.1111,-1353.941,,
2024,10,25,124311,,47,5938,2.030303,-37,88,-1014,-625,-2048,108,-106,60,13,-359,879,-2730,-12.899,-279.0465,-296.2501,-9703.911,-31837.73,1720.219,-9.138182,6.105454,2.48,-173.4742,428.7031,-1332.469,,
2024,10,25,124311,,48,5941.97,3.969697,-24,89,-1017,-657,-2048,93,-113,72,9,-492,973,-2643,17.617,-276.9731,-303.7566,-10201.52,-31837.73,1486.967,-9.774545,7.196363,2.116364,-238.3783,474.5751,-1290.013,,
2024,10,25,124311,,49,5943.97,2,-14,91,-1018,-680,-2048,87,-119,79,10,-584,1039,-2595,40.927,-272.5078,-308.8383,-10559.17,-31837.73,1393.666,-10.32,7.832727,2.207273,-283.2742,506.7831,-1266.589,,
2024,10,25,124311,,50,5945.97,2,-7,94,-1018,-706,-2048,81,-127,86,6,-684,1118,-2541,57.065,-265.5884,-312.8059,-10963.47,-31837.73,1300.365,-11.04727,8.469091,1.843636,-332.0742,545.3351,-1240.237,,
2024,10,25,124311,,51,5947.97,2,3,98,-1016,-735,-2048,80,-131,87,13,-785,1214,-2480,80.07899,-256.5129,-315.6165,-11414.43,-31837.73,1284.815,-11.41091,8.56,2.48,-381.3622,592.1831,-1210.469,,
2024,10,25,124311,,52,5949.97,2,12,101,-1013,-767,-2048,84,-132,92,11,-881,1328,-2411,100.809,-249.8583,-316.0762,-11912.03,-31837.73,1347.016,-11.50182,9.014545,2.298182,-428.2102,647.8151,-1176.797,,
2024,10,25,124311,,53,5951.97,2,22,105,-1012,-802,-2048,91,-139,101,9,-966,1454,-2339,123.857,-240.7208,-320.1969,-12456.29,-31837.73,1455.866,-12.13818,9.832727,2.116364,-469.6902,709.3031,-1141.661,,
2024,10,25,124311,,54,5953.97,2,28,111,-1008,-842,-2048,103,-148,115,17,-1036,1597,-2263,137.221,-226.8159,-321.2017,-13078.29,-31837.73,1642.468,-12.95636,11.10545,2.843636,-503.8502,779.0871,-1104.573,,
2024,10,25,124311,,55,5955.97,2,36,114,-1006,-885,-2048,120,-164,124,22,-1088,1756,-2185,155.638,-220.06,-322.7603,-13746.95,-31837.73,1906.821,-14.41091,11.92364,3.298182,-529.2263,856.6791,-1066.509,,
2024,10,25,124311,,56,5957.97,2,47,121,-1000,-932,-2048,142,-165,135,26,-1118,1927,-2102,180.572,-204.0776,-323.0304,-14477.8,-31837.73,2248.924,-14.50182,12.92364,3.661818,-543.8662,940.1271,-1026.005,,
2024,10,25,124311,,57,5959.97,2,56,127,-994,-983,-2048,169,-172,139,32,-1124,2111,-2015,200.909,-190.4147,-322.0486,-15270.86,-31837.73,2668.778,-15.13818,13.28727,4.207273,-546.7943,1029.919,-983.5494,,
2024,10,25,124311,,58,5961.97,2,64,132,-986,-1039,-2048,203,-183,160,30,-1098,2306,-1922,218.928,-179.2347,-317.4053,-16141.67,-31837.73,3197.482,-16.13818,15.19636,4.025455,-534.1063,1125.079,-938.1654,,
2024,10,25,124311,,59,5963.97,2,73,136,-974,-1100,-2048,243,-188,172,49,-1043,2509,-1826,239.255,-170.7404,-306.903,-17090.23,-31837.73,3819.488,-16.59273,16.28727,5.752727,-507.2662,1224.143,-891.3174,,
2024,10,25,124311,,60,5965.97,2,83,142,-964,-1171,-2048,292,-205,186,53,-960,2712,-1722,261.803,-157.365,-300.8915,-18194.29,-31837.73,4581.445,-18.13818,17.56,6.116364,-466.7622,1323.207,-840.5654,,
2024,10,25,124311,,61,5967.97,2,91,146,-953,-1248,-2048,347,-222,200,59,-854,2910,-1604,279.817,-148.7694,-291.4882,-19391.65,-31837.73,5436.703,-19.68364,18.83273,6.661818,-415.0342,1419.831,-782.9814,,
2024,10,25,124311,,62,5969.97,2,101,150,-939,-1329,-2048,406,-240,207,70,-722,3104,-1470,302.423,-140.4385,-278.5767,-20651.21,-31837.73,6354.161,-21.32,19.46909,7.661818,-350.6182,1514.503,-717.5894,,
2024,10,25,124311,,63,5971.97,2,112,153,-920,-1418,-2048,471,-252,217,87,-578,3287,-1314,327.303,-134.8552,-258.4957,-22035.17,-31837.73,7364.92,-22.41091,20.37818,9.207273,-280.3462,1603.807,-641.4614,,
2024,10,25,124311,,64,5973.97,2,122,159,-905,-1514,-2048,540,-273,231,101,-434,3455,-1143,349.681,-121.7901,-245.9333,-23527.99,-31837.73,8437.88,-24.32,21.65091,10.48,-210.0742,1685.791,-558.0134,,
2024,10,25,124311,,65,5975.97,2,126,163,-885,-1621,-2048,612,-296,245,102,-302,3609,-945,358.001,-113.5956,-223.8934,-25191.85,-31837.73,9557.49,-26.41091,22.92364,10.57091,-145.6582,1760.943,-461.3894,,
2024,10,25,124311,,66,5977.97,2,137,164,-864,-1737,-2048,686,-310,260,122,-188,3757,-712,383.007,-112.9328,-199.5328,-26995.67,-31837.73,10708.2,-27.68364,24.28727,12.38909,-90.02625,1833.167,-347.6854,,
2024,10,25,124311,,67,5979.97,2,146,165,-845,-1858,-2048,763,-334,269,135,-106,3904,-441,403.387,-112.0672,-177.37,-28877.24,-31837.73,11905.56,-29.86545,25.10546,13.57091,-50.01024,1904.903,-215.4374,,
2024,10,25,124311,,68,5981.97,2,151,165,-821,-1984,-2048,844,-351,284,154,-54,4045,-126,414.306,-113.7528,-146.9819,-30836.55,-31837.73,13165.12,-31.41091,26.46909,15.29818,-24.63424,1973.711,-61.71736,,
2024,10,25,124311,,69,5983.97,2,155,164,-799,-2048,-2048,932,-370,301,160,-34,4184,239,423.043,-117.6732,-118.1732,-31831.76,-31837.73,14533.54,-33.13818,28.01455,15.84364,-14.87424,2041.543,116.4026,,
2024,10,25,124311,,70,5985.97,2,160,161,-774,-2048,-2048,1023,-394,306,191,-29,4314,662,434.219,-126.6153,-83.98566,-31831.76,-31837.73,15948.6,-35.32,28.46909,18.66182,-12.43424,2104.983,322.8266,,
2024,10,25,124311,,71,5987.97,2,163,155,-751,-2048,-2048,1125,-406,309,214,-35,4426,1134,441.06,-142.5491,-49.50702,-31831.76,-31837.73,17534.71,-36.41091,28.74182,20.75273,-15.36224,2159.639,553.1627,,
2024,10,25,124311,,72,5989.97,2,166,149,-731,-2048,-2048,1248,-428,307,230,-42,4508,1647,448.003,-158.2968,-18.95905,-31831.76,-31837.73,19447.38,-38.41091,28.56,22.20727,-18.77824,2199.655,803.5067,,
2024,10,25,124311,,73,5991.97,2,164,142,-707,-2048,-2048,1390,-453,301,264,-44,4548,2188,443.172,-176.4943,18.71552,-31831.76,-31837.73,21655.5,-40.68364,28.01455,25.29818,-19.75424,2219.175,1067.515,,
2024,10,25,124311,,74,5993.97,2,158,135,-688,-2048,-2048,1547,-478,275,288,-46,4534,2735,429.123,-194.2244,50.68408,-31831.76,-31837.73,24096.87,-42.95636,25.65091,27.48,-20.73024,2212.343,1334.451,,
2024,10,25,124311,,75,5995.97,2,154,119,-670,-2048,-2048,1711,-497,268,324,-58,4453,3263,420.675,-233.5543,88.38727,-31831.76,-31837.73,26647.1,-44.68364,25.01455,30.75273,-26.58624,2172.815,1592.115,,
2024,10,25,124311,,76,5997.97,2,146,107,-655,-2048,-2048,1869,-538,248,352,-97,4305,3775,402.553,-262.9483,119.686,-31831.76,-31837.73,29104.02,-48.41091,23.19636,33.29818,-45.61824,2100.591,1841.971,,
2024,10,25,124311,,77,5999.97,2,136,93,-644,-2048,-2048,2012,-561,239,355,-175,4108,4268,380.067,-296.8118,147.8258,-31831.76,-31837.73,31327.69,-50.50182,22.37818,33.57091,-83.68224,2004.455,2082.555,,
2024,10,25,124311,,78,6001.97,2,122,80,-638,-2048,-2048,-2048,-599,233,375,-280,3836,4765,348.266,-327.8097,169.4301,-31831.76,-31837.73,-31805.89,-53.95636,21.83273,35.38909,-134.9222,1871.719,2325.091,,
2024,10,25,124311,,79,6003.97,2,105,64,-637,-2048,-2048,-2048,-650,220,383,-421,3503,5257,309.885,-365.5739,187.6061,-31831.76,-31837.73,-31805.89,-58.59273,20.65091,36.11636,-203.7302,1709.215,2565.187,,
2024,10,25,124311,,80,6005.97,2,84,52,-641,-2048,-2048,-2048,-712,219,394,-624,3105,5729,261.898,-393.2782,196.7574,-31831.76,-31837.73,-31805.89,-64.22909,20.56,37.11636,-302.7942,1514.991,2795.523,,
2024,10,25,124311,,81,6007.97,2,63,36,-646,-2048,-2048,-2048,-779,211,412,-906,2658,6175,214.333,-430.5129,207.9172,-31831.76,-31837.73,-31805.89,-70.32,19.83273,38.75273,-440.4102,1296.855,3013.171,,
2024,10,25,124311,,82,6009.97,2,40,20,-660,-2048,-2048,-2048,-848,222,423,-1294,2200,6542,162.38,-467.1107,207.7079,-31831.76,-31837.73,-31805.89,-76.59273,20.83273,39.75273,-629.7542,1073.351,3192.267,,
2024,10,25,124311,,83,6011.97,2,13,10,-678,-2048,-2048,-2048,-926,201,414,-1905,1948,6677,100.593,-488.9142,198.1246,-31831.76,-31837.73,-31805.89,-83.68363,18.92364,38.93455,-927.9222,950.3751,3258.147,,
2024,10,25,124311,,84,6013.97,2,-12,-1,-705,-2048,-2048,-2048,-999,183,393,-2794,2060,6383,43.903,-512.636,177.157,-31831.76,-31837.73,-31805.89,-90.32,17.28727,37.02546,-1361.754,1005.031,3114.675,,
2024,10,25,124311,,85,6019.97,6,-21,-19,-817,-2048,-2048,-2048,-1175,-63,202,-5995,5606,-2114,28.334,-548.4995,47.25208,-31831.76,-31837.73,-31805.89,-106.32,-5.076364,19.66182,-2923.842,2735.479,-1031.861,,
2024,10,25,124311,,86,6021.97,2,26,-16,-845,-2048,-2048,1158,-632,-88,13,-8034,-8192,-8192,139.304,-541.4147,-1.849548,-31831.76,-31837.73,18047.87,-56.95636,-7.349091,2.48,-3918.874,-3997.945,-3997.925,,
2024,10,25,124311,,87,6025.97,4,137,45,-789,-42,-2048,-71,-53,73,79,-7631,-8192,-8192,392,-402.9648,-2.536682,-638.1779,-31837.73,-1063.256,-4.32,7.287272,8.48,-3722.21,-3997.945,-3997.925,,
2024,10,25,124311,,88,6027.97,2,180,95,-710,383,-2048,-32,-47,79,71,-7650,-8192,-8192,485.385,-289.6494,50.40057,5970.633,-31837.73,-456.801,-3.774546,7.832727,7.752727,-3731.482,-3997.945,-3997.925,,
2024,10,25,124311,,89,6029.97,2,202,148,-615,381,-2048,-28,-50,89,81,-7669,-8192,-8192,528.648,-169.3071,126.2474,5939.532,-31837.73,-394.6004,-4.047273,8.741818,8.661819,-3740.754,-3997.945,-3997.925,,
2024,10,25,124311,,90,6031.97,2,206,199,-505,372,-2048,-20,-58,87,83,-7687,-8192,-8192,529.349,-53.98453,227.2084,5799.581,-31837.73,-270.1993,-4.774546,8.56,8.843637,-3749.538,-3997.945,-3997.925,,
2024,10,25,124311,,91,6033.97,2,189,241,-400,362,-2048,-14,-55,83,85,-7704,-8192,-8192,481.806,40.89041,333.5214,5644.08,-31837.73,-176.8984,-4.501818,8.196363,9.025455,-3757.834,-3997.945,-3997.925,,
2024,10,25,124311,,92,6035.97,2,155,271,-312,354,-2048,-10,-49,77,80,-7723,-8192,-8192,396.106,108.7104,431.1085,5519.678,-31837.73,-114.6978,-3.956364,7.650909,8.57091,-3767.106,-3997.945,-3997.925,,
2024,10,25,124311,,93,6037.97,2,102,283,-246,354,-2048,-10,-57,81,82,-7723,-8192,-8192,268.307,135.4757,518.8192,5519.678,-31837.73,-114.6978,-4.683636,8.014545,8.752728,-3767.106,-3997.945,-3997.925,,
2024,10,25,124311,,94,6039.97,2,45,278,-213,342,-2048,-11,-57,78,88,-7758,-8192,-8192,133.891,123.6773,578.2437,5333.077,-31837.73,-130.248,-4.683636,7.741818,9.298182,-3784.186,-3997.945,-3997.925,,
2024,10,25,124311,,95,6041.97,2,-16,254,-214,339,-2048,-10,-60,76,90,-7781,-8192,-8192,-6.913998,68.58118,609.7307,5286.426,-31837.73,-114.6978,-4.956364,7.56,9.48,-3795.41,-3997.945,-3997.925,,
2024,10,25,124311,,96,6043.97,2,-66,211,-256,331,-2048,-14,-61,77,74,-7802,-8192,-8192,-118.665,-29.96797,600.941,5162.025,-31837.73,-176.8984,-5.047273,7.650909,8.025455,-3805.658,-3997.945,-3997.925,,
2024,10,25,124311,,97,6045.97,2,-110,161,-327,330,-2048,-23,-55,74,79,-7824,-8192,-8192,-214.669,-143.7404,558.6965,5146.475,-31837.73,-316.8497,-4.501818,7.378181,8.48,-3816.394,-3997.945,-3997.925,,
2024,10,25,124311,,98,6047.97,2,-133,107,-419,332,-2048,-34,-60,71,79,-7849,-8192,-8192,-260.284,-266.6277,487.8211,5177.575,-31837.73,-487.9012,-4.956364,7.105454,8.48,-3828.594,-3997.945,-3997.925,,
2024,10,25,124311,,99,6049.97,2,-140,52,-521,337,-2048,-43,-55,72,70,-7874,-8192,-8192,-267.91,-391.9214,401.294,5255.326,-31837.73,-627.8525,-4.501818,7.196363,7.661818,-3840.794,-3997.945,-3997.925,,
2024,10,25,124311,,100,6051.97,2,-124,3,-627,350,-2048,-49,-54,75,77,-7897,-8192,-8192,-222.001,-503.4819,299.6898,5457.478,-31837.73,-721.1534,-4.410909,7.469091,8.298182,-3852.018,-3997.945,-3997.925,,
2024,10,25,124311,,101,6053.97,2,-88,-32,-719,365,-2048,-48,-47,72,81,-7920,-8192,-8192,-130.986,-583.123,200.588,5690.73,-31837.73,-705.6033,-3.774546,7.196363,8.661819,-3863.242,-3997.945,-3997.925,,
2024,10,25,124311,,102,6055.97,2,-43,-50,-785,375,-2048,-44,-54,76,82,-7940,-8192,-8192,-21.381,-623.9628,119.5452,5846.231,-31837.73,-643.4027,-4.410909,7.56,8.752728,-3873.002,-3997.945,-3997.925,,
2024,10,25,124311,,103,6057.97,2,20,-48,-825,380,-2048,-36,-50,76,74,-7963,-8192,-8192,127.646,-619.1603,52.17126,5923.982,-31837.73,-519.0015,-4.047273,7.56,8.025455,-3884.226,-3997.945,-3997.925,,
2024,10,25,124311,,104,6059.97,2,80,-30,-826,382,-2048,-26,-45,76,84,-7987,-8192,-8192,266.754,-578.2896,23.25317,5955.083,-31837.73,-363.5001,-3.592727,7.56,8.934546,-3895.938,-3997.945,-3997.925,,
2024,10,25,124311,,105,6061.97,2,137,5,-791,383,-2048,-21,-49,80,82,-8010,-8192,-8192,395.948,-498.7663,28.0304,5970.633,-31837.73,-285.7494,-3.956364,7.923636,8.752728,-3907.162,-3997.945,-3997.925,,
2024,10,25,124311,,106,6063.97,2,180,52,-726,383,-2048,-13,-51,75,83,-8030,-8192,-8192,490.1,-391.7766,65.1142,5970.633,-31837.73,-161.3483,-4.138182,7.469091,8.843637,-3916.922,-3997.945,-3997.925,,
2024,10,25,124311,,107,6065.97,2,215,104,-637,375,-2048,-8,-55,86,82,-8054,-8192,-8192,564.175,-273.971,131.1837,5846.231,-31837.73,-83.59756,-4.501818,8.469091,8.752728,-3928.634,-3997.945,-3997.925,,
2024,10,25,124311,,108,6067.97,2,227,158,-532,364,-2048,-11,-45,78,86,-8072,-8192,-8192,583.531,-151.4581,221.4149,5675.18,-31837.73,-130.248,-3.592727,7.741818,9.116364,-3937.418,-3997.945,-3997.925,,
2024,10,25,124311,,109,6069.97,2,218,205,-422,357,-2048,-13,-47,71,83,-8092,-8192,-8192,554.109,-45.21716,328.4406,5566.329,-31837.73,-161.3483,-3.774546,7.105454,8.843637,-3947.178,-3997.945,-3997.925,,
2024,10,25,124311,,110,6071.97,2,192,241,-325,350,-2048,-14,-55,82,88,-8113,-8192,-8192,486.297,36.11893,431.1512,5457.478,-31837.73,-176.8984,-4.501818,8.105454,9.298182,-3957.426,-3997.945,-3997.925,,
2024,10,25,124311,,111,6073.97,2,148,263,-246,339,-2048,-17,-56,73,82,-8133,-8192,-8192,378.209,85.70523,525.6965,5286.426,-31837.73,-223.5488,-4.592727,7.287272,8.752728,-3967.186,-3997.945,-3997.925,,
2024,10,25,124311,,112,6075.97,2,93,267,-193,332,-2048,-20,-52,77,83,-8153,-8192,-8192,246.934,94.17062,603.4348,5177.575,-31837.73,-270.1993,-4.229091,7.650909,8.843637,-3976.946,-3997.945,-3997.925,,
2024,10,25,124311,,113,6077.97,2,37,254,-177,329,-2048,-20,-56,65,90,-8175,-8192,-8192,116.219,64.2027,647.0123,5130.925,-31837.73,-270.1993,-4.592727,6.56,9.48,-3987.682,-3997.945,-3997.925,,
2024,10,25,124311,,114,6079.97,2,-22,223,-198,325,-2048,-21,-54,74,98,-8192,-8192,-8192,-18.533,-6.518066,657.6813,5068.724,-31837.73,-285.7494,-4.410909,7.378181,10.20727,-3995.978,-3997.945,-3997.925,,
2024,10,25,124311,,115,6081.97,2,-73,179,-250,327,-2048,-27,-47,72,80,-8192,-8192,-8192,-132.194,-106.8056,636.8306,5099.825,-31837.73,-379.0503,-3.774546,7.196363,8.57091,-3995.978,-3997.945,-3997.925,,
2024,10,25,124311,,116,6083.97,2,-109,131,-331,335,-2048,-34,-38,70,81,-8192,-8192,-8192,-209.276,-215.4757,578.1351,5224.226,-31837.73,-487.9012,-2.956364,7.014545,8.661819,-3995.978,-3997.945,-3997.925,,
2024,10,25,124311,,117,6085.97,2,-128,78,-430,344,-2048,-46,-47,66,74,-8192,-8192,-8192,-245.362,-335.6877,496.4139,5364.177,-31837.73,-674.503,-3.774546,6.650909,8.025455,-3995.978,-3997.945,-3997.925,,
2024,10,25,124311,,118,6091.97,6,-73,-47,-739,386,-2048,-53,-37,67,78,-8192,-8192,-8192,-93.646,-618.4436,183.6613,6017.283,-31837.73,-783.3539,-2.865454,6.741818,8.389091,-3995.978,-3997.945,-3997.925,,
2024,10,25,124311,,119,6093.97,2,-24,-54,-804,387,-2048,-46,-40,68,72,-8192,-8192,-8192,24.246,-633.123,93.95715,6032.833,-31837.73,-674.503,-3.138182,6.832727,7.843636,-3995.978,-3997.945,-3997.925,,
2024,10,25,124311,,120,6097.97,4,98,-23,-832,383,-2048,-38,-39,86,85,-8192,-8192,-8192,308.525,-561.8376,5.782227,5970.633,-31837.73,-550.1018,-3.047273,8.469091,9.025455,-3995.978,-3997.945,-3997.925,,
2024,10,25,124311,,121,6099.97,2,147,19,-796,382,-2048,-31,-47,81,80,-8192,-8192,-8192,418.23,-465.2751,7.751587,5955.083,-31837.73,-441.2508,-3.774546,8.014545,8.57091,-3995.978,-3997.945,-3997.925,,
2024,10,25,124311,,122,6101.97,2,187,72,-726,374,-2048,-26,-46,82,80,-8192,-8192,-8192,504.589,-344.0889,47.04187,5830.681,-31837.73,-363.5001,-3.683636,8.105454,8.57091,-3995.978,-3997.945,-3997.925,,
2024,10,25,124311,,123,6103.97,2,213,125,-637,362,-2048,-25,-41,81,86,-8192,-8192,-8192,557.444,-223.5315,114.1827,5644.08,-31837.73,-347.95,-3.229091,8.014545,9.116364,-3995.978,-3997.945,-3997.925,,
2024,10,25,124311,,124,6105.97,2,219,180,-530,353,-2048,-23,-47,73,86,-8192,-8192,-8192,562.553,-98.50877,207.4719,5504.128,-31837.73,-316.8497,-3.774546,7.287272,9.116364,-3995.978,-3997.945,-3997.925,,
2024,10,25,124311,,125,6107.97,2,205,227,-426,344,-2048,-19,-45,74,86,-8192,-8192,-8192,521.6,8.300964,307.6927,5364.177,-31837.73,-254.6491,-3.592727,7.378181,9.116364,-3995.978,-3997.945,-3997.925,,
2024,10,25,124311,,126,6109.97,2,171,258,-332,335,-2048,-21,-44,66,83,-8192,-8192,-8192,435.599,78.14685,412.3111,5224.226,-31837.73,-285.7494,-3.501818,6.650909,8.843637,-3995.978,-3997.945,-3997.925,,
2024,10,25,124311,,127,6111.97,2,122,278,-264,337,-2048,-23,-47,80,83,-8192,-8192,-8192,316.344,123.816,495.1599,5255.326,-31837.73,-316.8497,-3.774546,7.923636,8.843637,-3995.978,-3997.945,-3997.925,,
2024,10,25,124311,,128,6113.97,2,72,278,-227,336,-2048,-23,-46,67,83,-8192,-8192,-8192,197.736,123.485,554.1979,5239.776,-31837.73,-316.8497,-3.683636,6.741818,8.843637,-3995.978,-3997.945,-3997.925,,
2024,10,25,124311,,129,6115.97,2,9,257,-225,335,-2048,-29,-49,67,78,-8192,-8192,-8192,51.844,75.47571,587.549,5224.226,-31837.73,-410.1505,-3.956364,6.741818,8.389091,-3995.978,-3997.945,-3997.925,,
2024,10,25,124311,,130,6117.97,2,-50,223,-259,333,-2048,-38,-43,73,82,-8192,-8192,-8192,-82.175,-1.632843,583.6746,5193.125,-31837.73,-550.1018,-3.410909,7.287272,8.752728,-3995.978,-3997.945,-3997.925,,
2024,10,25,124311,,131,6121.97,4,-120,127,-416,337,-2048,-47,-47,71,85,-8192,-8192,-8192,-231.815,-219.362,472.412,5255.326,-31837.73,-690.0531,-3.774546,7.105454,9.025455,-3995.978,-3997.945,-3997.925,,
2024,10,25,124311,,132,6123.97,2,-134,76,-525,342,-2048,-51,-46,72,80,-8192,-8192,-8192,-256.02,-334.3537,374.8735,5333.077,-31837.73,-752.2537,-3.683636,7.196363,8.57091,-3995.978,-3997.945,-3997.925,,
2024,10,25,124311,,133,6127.97,4,-96,2,-731,366,-2048,-57,-35,69,74,-8192,-8192,-8192,-152.652,-500.5274,158.3463,5706.28,-31837.73,-845.5545,-2.683636,6.923636,8.025455,-3995.978,-3997.945,-3997.925,,
2024,10,25,124311,,134,6129.97,2,-57,-12,-810,376,-2048,-51,-34,68,75,-8192,-8192,-8192,-57.075,-530.7322,58.21985,5861.782,-31837.73,-752.2537,-2.592727,6.832727,8.116364,-3995.978,-3997.945,-3997.925,,
2024,10,25,124311,,135,6131.97,2,-4,-10,-858,380,-2048,-41,-33,68,85,-8192,-8192,-8192,68.754,-525.0403,-17.52325,5923.982,-31837.73,-596.7523,-2.501818,6.832727,9.025455,-3995.978,-3997.945,-3997.925,,
2024,10,25,124311,,136,6133.97,2,49,10,-869,381,-2048,-33,-40,72,73,-8192,-8192,-8192,191.579,-478.4778,-59.72412,5939.532,-31837.73,-472.3511,-3.138182,7.196363,7.934545,-3995.978,-3997.945,-3997.925,,
2024,10,25,124311,,137,6139.97,6,170,145,-714,358,-2048,-27,-51,70,82,-8192,-8192,-8192,457.201,-169.1013,5.787781,5581.879,-31837.73,-379.0503,-4.138182,7.014545,8.752728,-3995.978,-3997.945,-3997.925,,
2024,10,25,124311,,138,6141.97,2,181,195,-619,352,-2048,-27,-51,70,83,-8192,-8192,-8192,474.938,-55.52121,86.44727,5488.578,-31837.73,-379.0503,-4.138182,7.014545,8.843637,-3995.978,-3997.945,-3997.925,,
2024,10,25,124311,,139,6145.939,3.969697,143,272,-435,333,-2048,-30,-45,73,79,-8192,-8192,-8192,372.027,119.212,271.6613,5193.125,-31837.73,-425.7007,-3.592727,7.287272,8.48,-3995.978,-3997.945,-3997.925,,
2024,10,25,124311,,140,6147.97,2.030303,102,291,-370,331,-2048,-31,-46,70,84,-8192,-8192,-8192,271.747,162.3547,349.7193,5162.025,-31837.73,-441.2508,-3.683636,7.014545,8.934546,-3995.978,-3997.945,-3997.925,,
2024,10,25,124311,,141,6149.97,2,54,290,-331,327,-2048,-30,-45,60,72,-8192,-8192,-8192,157.862,159.4229,411.7849,5099.825,-31837.73,-425.7007,-3.592727,6.105454,7.843636,-3995.978,-3997.945,-3997.925,,
2024,10,25,124311,,142,6157.97,8,-116,161,-495,341,-2048,-74,-37,65,79,-8192,-8192,-8192,-223.039,-133.0807,339.8535,5317.526,-31837.73,-1109.907,-2.865454,6.56,8.48,-3995.978,-3997.945,-3997.925,,
2024,10,25,124311,,143,6159.97,2,-127,119,-588,351,-2048,-69,-33,72,79,-8192,-8192,-8192,-241.62,-227.5998,255.177,5473.028,-31837.73,-1032.156,-2.501818,7.196363,8.48,-3995.978,-3997.945,-3997.925,,
2024,10,25,124311,,144,6169.97,10,31,75,-868,377,-2048,-41,-32,81,79,-8192,-8192,-8192,142.994,-321.9535,-108.5414,5877.332,-31837.73,-596.7523,-2.410909,8.014545,8.48,-3995.978,-3997.945,-3997.925,,
2024,10,25,124311,,145,6171.97,2,76,109,-845,372,-2048,-37,-39,72,83,-8192,-8192,-8192,244.529,-243.6122,-116.1218,5799.581,-31837.73,-534.5517,-3.047273,7.196363,8.843637,-3995.978,-3997.945,-3997.925,,
2024,10,25,124311,,146,6173.97,2,103,147,-791,362,-2048,-28,-34,69,86,-8192,-8192,-8192,302.376,-156.8945,-82.60327,5644.08,-31837.73,-394.6004,-2.592727,6.923636,9.116364,-3995.978,-3997.945,-3997.925,,
[2024/10/25 12:44:43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
== yy0 ==============,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,10,25,124443,0,31,602,20,93,341,172,-39,-2048,-52,-7,-12,-18,-14,32,9,227.346,248.9855,1020.254,-591.5274,248.7595,-767.8038,-0.1381817,-0.4400001,-0.338182,-5.11424,15.36712,4.16264,,
2024,10,25,124443,0,32,622,20,89,338,170,-40,-2048,-53,-13,-1,-15,-10,42,5,218.317,242.0724,1020.968,-607.0776,138.2826,-783.3539,-0.6836362,0.5599999,-0.06545472,-3.16224,20.24712,2.21064,,
